Reporting Year,Reporting Month,D_Name,Proj_Name,Sec_NAme,AWC_ID,AWc_Name,Tot_UW_Normal,Tot_MUW,Tot_SUW,Tot_Wasting_Normal,Tot_Wasting_MAM,Tot_Wasting_SAM,Tot_Stunting_Normal,Tot_Stunting_MAM,Tot_Stunting_SAM
2025,8,MEDAK,ALLADURG,Yellupet,1704262,Ceruvumundhatitanda,33,0,0,32,1,0,30,3,0
2025,8,NIZAMABAD,ARMOOR,Donkeshwar,1801040,Marmpally-3,32,4,0,34,2,0,33,3,0
2025,8,MAHABUBABAD ,DORNAKAL,Kuravi,2118211,Ayyagari Pally - II,19,5,0,22,2,0,18,5,1
2025,8,HANMAKONDA,BHEEMADEVARA PALLY,Bheemaram,2106079,Annasager,21,10,1,28,4,0,23,7,2
2025,8,HANMAKONDA,BHEEMADEVARA PALLY,Kamalapur,2004149,Bheempally-2,60,4,1,62,3,0,62,3,0
2025,8,HANMAKONDA,BHEEMADEVARA PALLY,Kamalapur,2004150,Gundedu-1,56,7,3,61,4,1,48,14,4
2025,8,JAYASHANKAR-BHUPALAPALLI,BHUPALPALLI,Ghanpur,2111109,Nagarampalli - I,24,3,0,27,0,0,25,2,0
2025,8,JAGITYAL,DHARMAPURI,jaina,2005185,Nayakapugudem-1,6,2,0,7,0,1,2,2,4
2025,8,RAJANNA-SIRICILLA,SIRICILLA,Mustabad,2014174,MUSTHABAD-3,87,3,0,88,2,0,87,3,0
2025,8,RAJANNA-SIRICILLA,SIRICILLA,Mustabad,2014210,MORRAIPELLI,45,0,0,44,1,0,45,0,0
2025,8,NIRMAL,BHAINSA,Kuntala,1912265,KUNTALA-II,48,0,1,46,1,2,49,0,0
2025,8,SANGAREDDY,JOGIPET,Pulkal,1703140,Gonguloor - 2,53,5,0,53,5,0,41,12,5
2025,8,KARIMNAGAR,GANGADHARA,Garshakurthi,2002027,Venkampally,40,3,0,43,0,0,37,6,0
2025,8,PEDDAPALLI,MANTHANI,GUNJAPADUGU,2010116,Gunjapadugu -3,35,1,0,33,1,2,34,2,0
2025,8,SANGAREDDY,JOGIPET,Vatpally,1703325,VATPALLY-2,52,2,1,53,1,1,48,3,4
2025,8,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Urban II,2302225,Kumariwada,61,7,1,65,4,0,49,16,4
2025,8,SANGAREDDY,NARAYANKHED,Bachepally,1706074,Nagdhar - 1,63,7,0,65,5,0,68,2,0
2025,8,NALGONDA,DEVARAKONDA,MUDIGONDA,2304080,Chimalakunta Thanda,8,2,0,9,1,0,10,0,0
2025,8,WARANGAL,NARSAMPET,REDLAWADA,2112152,Redlawada - I,84,3,0,84,3,0,87,0,0
2025,8,KARIMNAGAR,GANGADHARA,Gangadhara,2002035,Narayanpoor,76,2,2,78,1,1,60,19,1
2025,8,BHADRADRI-KOTHAGUDEM,ASWARAOPET (T),Aswaraopeta,2201030,Paraigudem,22,2,0,23,1,0,23,1,0
2025,8,NIZAMABAD,ARMOOR,Armoor,1801100,Subhash Nagar,37,1,1,38,1,0,36,2,1
2025,8,MAHABUBABAD ,DORNAKAL,Uyyalawada,2118087,Vennaram -III,20,0,1,20,1,0,18,2,1
2025,8,HANMAKONDA,BHEEMADEVARA PALLY,Elkathurthi,2001065,Baopet-2,64,0,0,63,1,0,63,1,0
2025,8,WARANGAL,NARSAMPET,RUDRAGUDEM,2112271,Nagarajupalli,12,4,0,15,1,0,6,10,0
2025,8,NIRMAL,BHAINSA,Owaisinagar,1911285,Madina Coloni,97,10,0,107,0,0,90,14,3
2025,8,BHADRADRI-KOTHAGUDEM,ASWARAOPET (T),Jammigudem,2201213,Jammigudem-II	 ,24,2,0,26,0,0,19,7,0
2025,8,BHADRADRI-KOTHAGUDEM,ASWARAOPET (T),Jammigudem,2201013,Naramvarigudem colony,31,2,1,32,2,0,32,0,2
2025,8,JAGITYAL,DHARMAPURI,Sarangapur,2005260,Konapoor IV,28,1,1,29,1,0,26,2,2
2025,8,JAYASHANKAR-BHUPALAPALLI,BHUPALPALLI,CHELPUR,2111152,Thimmapur-2,25,2,1,23,5,0,23,5,0
2025,8,JAYASHANKAR-BHUPALAPALLI,BHUPALPALLI,CHELPUR,2111199,Mylaram colony,27,5,0,30,2,0,29,3,0
2025,8,HANMAKONDA,BHEEMADEVARA PALLY,Kothakonda,2001014,Mustafapur-2,24,5,0,28,1,0,24,3,2
2025,8,HANMAKONDA,BHEEMADEVARA PALLY,Kothakonda,2001197,Lambadithanda,2,0,0,2,0,0,2,0,0
2025,8,SANGAREDDY,JOGIPET,Vatpally,1703326,PALVATLA-2,30,0,2,30,1,1,26,4,2
2025,8,MULUGU,ETURUNAGARAM (T),RAMACHANDRUNIPETA,2117076,Thimmapur,34,4,0,37,1,0,34,3,1
2025,8,KAMAREDDY,MADNOOR,Bichkunda,1807041,Gunde Kalloor,49,0,0,49,0,0,41,8,0
2025,8,MAHABUBNAGAR,MAHABUBNAGAR (R),Ramchandrapur,1412076,Machanplly-1,35,8,0,42,1,0,32,11,0
2025,8,MAHABUBNAGAR,MAHABUBNAGAR (R),Ramchandrapur,1412411,MACHANPALLY THANDA-I,29,3,0,31,1,0,29,3,0
2025,8,RAJANNA-SIRICILLA,VEMULAWADA,Chandurthi,2016181,Sanuguala-1,50,5,3,54,3,1,37,19,2
2025,8,RAJANNA-SIRICILLA,VEMULAWADA,Chandurthi,2016182,Devuni Thanda,49,2,0,49,2,0,51,0,0
2025,8,RAJANNA-SIRICILLA,VEMULAWADA,Chandurthi,2016231,Bandapally SC Colony,41,5,1,44,2,1,34,12,1
2025,8,MAHABUBNAGAR,MAHABUBNAGAR (R),Jainallipur,1412011,Thuvagadda.Thanda,18,5,0,21,2,0,19,4,0
2025,8,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Bommalaramaram,2302165,Rajuthanda,28,4,0,31,1,0,28,4,0
2025,8,SIDDIPET,DUBBAK,Venkatraopet,1701103,Govardhangiri,45,3,2,48,2,0,33,13,4
2025,8,NALGONDA,DEVARAKONDA,KANDHUKUR,2304137,Nagaradubba Thanda,28,4,1,28,5,0,32,1,0
2025,8,KAMAREDDY,MADNOOR,Madnoor,1807077,Madnoor-7,70,1,0,71,0,0,70,1,0
2025,8,NALGONDA,DEVARAKONDA,MUDIGONDA,2304087,Gottimukkala-I,33,7,1,38,3,0,32,8,1
2025,8,NALGONDA,DEVARAKONDA,MUDIGONDA,2304323,SEETHARAM THANDA,6,1,0,7,0,0,4,2,1
2025,8,HANMAKONDA,HANAMKONDA (U),Raipura,2114032,Old raipura,97,3,0,97,3,0,100,0,0
2025,8,MEDAK,RAMAYAMPET,Chegunta,1708170,Wadiyaram-III,41,22,6,57,12,0,50,12,7
2025,8,RANGAREDDY,IBRAHIMPATANAM,Ibrahimpatnam,1504010,Ergalaguda,42,5,0,45,2,0,44,3,0
2025,8,SANGAREDDY,NARAYANKHED,Erakpally,1706133,Yesgi,60,6,0,66,0,0,56,8,2
2025,8,NALGONDA,NAKREKAL,Cherkupally,2311039,Inupamula -I,45,1,0,45,1,0,45,1,0
2025,8,JOGULAMBA-GADWAL,GADWAL(U),Revulaplly,1405223,DHYAGADODDI,53,9,0,59,3,0,41,17,4
2025,8,KHAMMAM,KALLUR,Penubally,2204429,Chinthalapalem,21,2,0,23,0,0,10,9,4
2025,8,KHAMMAM,KALLUR,Penubally,2204129,Penubally-4,27,1,0,27,1,0,28,0,0
2025,8,HYDERABAD,CHARMINAR,Yakutpura,1603067,Ganga nagar-iii,108,14,2,117,7,0,104,20,0
2025,8,MAHABUBNAGAR,DEVERAKADRA,Amisthapur,1407181,AMISTHAPUR-3,33,1,2,36,0,0,30,4,2
2025,8,NALGONDA,ANUMULA,Haliya,2314098,Haliya-IV,44,8,0,50,2,0,46,6,0
2025,8,YADADRI-BHUVANGIRI,ALAIR (R),Madhapoor,2301094,Madhapuram-2,54,2,0,54,2,0,55,1,0
2025,8,MEDCHAL - MALKAJIGIRI,ALWAL,Alwal,1501001,Doddi Alwal,95,2,1,96,2,0,56,40,2
2025,8,VIKARABAD,KODANGAL,RUdraram,1409053,RUDRARAM-3,40,6,1,44,3,0,42,5,0
2025,8,VIKARABAD,KODANGAL,RUdraram,1409067,BOYAPALLY TANDA,23,1,0,23,1,0,19,5,0
2025,8,SURYAPET,CHIVEMLA,Mothey,2317291,Gollagudem,13,0,0,13,0,0,12,1,0
2025,8,KHAMMAM,KALLUR,Peruvancha,2204029,Narayanapuram,59,0,0,58,1,0,58,1,0
2025,8,KHAMMAM,KALLUR,Peruvancha,2204030,Gokavaram,16,1,0,16,1,0,16,1,0
2025,8,KHAMMAM,KALLUR,Lankapally,2204165,Mandalapadu-2,23,1,0,23,1,0,22,2,0
2025,8,KHAMMAM,KALLUR,Lankapally,2204330,Lambadithanda -2,17,0,1,16,1,1,18,0,0
2025,8,NALGONDA,NAKREKAL,Perkakondaram,2311139,Chittaloor -I,33,3,0,36,0,0,27,9,0
2025,8,MEDCHAL - MALKAJIGIRI,ALWAL,Ghatkesar,1503160,Edulabad-IV (ward no-1&2),64,1,0,62,3,0,65,0,0
2025,8,SURYAPET,CHIVEMLA,Sirikonda,2317141,Raghavapuram-II,25,3,1,27,2,0,26,3,0
2025,8,MAHABUBABAD ,DORNAKAL,Mulkalapally,2118061,Mulkalapelly - III,51,2,2,54,1,0,46,6,3
2025,8,MAHABUBABAD ,DORNAKAL,Mulkalapally,2118062,Ravigudem,30,4,0,34,0,0,32,2,0
2025,8,WARANGAL,NARSAMPET,REDLAWADA,2112160,Saireddypalli,49,2,0,49,2,0,50,1,0
2025,8,WARANGAL,NARSAMPET,REDLAWADA,2112310,Gangadevi Thanda,32,0,3,32,0,3,15,9,11
2025,8,KARIMNAGAR,GANGADHARA,Gangadhara,2002042,Burugupally-2,46,16,4,57,7,2,52,14,0
2025,8,WARANGAL,NARSAMPET,RUDRAGUDEM,2112260,Laxmi Thanda,27,5,3,32,3,0,18,10,7
2025,8,HANMAKONDA,BHEEMADEVARA PALLY,Elkathurthi,2001056,Damera-2,38,4,0,41,1,0,39,3,0
2025,8,MEDAK,ALLADURG,Tekmal,1704225,Kadloor,42,6,0,45,3,0,31,9,8
2025,8,MEDAK,ALLADURG,Tekmal,1704261,Thamploor II,37,1,0,37,1,0,35,3,0
2025,8,SIDDIPET,CHERIAL,AKUNUR,2101064,Akunur - I,62,6,0,65,3,0,60,7,1
2025,8,NIZAMABAD,ARMOOR,Pipri,1801325,KHANAPOOR ODDERA COLONY,28,5,1,32,1,1,28,5,1
2025,8,JAGITYAL,DHARMAPURI,Sarangapur,2005250,Arapapally I,31,7,1,37,2,0,23,14,2
2025,8,JAYASHANKAR-BHUPALAPALLI,BHUPALPALLI,CHELPUR,2111110,Buddaram - I,29,2,1,30,1,1,30,2,0
2025,8,BHADRADRI-KOTHAGUDEM,ASWARAOPET (T),Gummadavalli,2201072,Vadderangapuram,31,4,0,32,3,0,29,5,1
2025,8,BHADRADRI-KOTHAGUDEM,ASWARAOPET (T),Gummadavalli,2201321,Ramanakkapeta.	 ,10,7,0,17,0,0,8,3,6
2025,8,JAYASHANKAR-BHUPALAPALLI,BHUPALPALLI,CHELPUR,2111123,GhandiNagar -I,36,2,0,35,2,1,37,1,0
2025,8,JAYASHANKAR-BHUPALAPALLI,BHUPALPALLI,CHELPUR,2111224,Seetharampur SC col.,20,1,1,21,1,0,4,5,13
2025,8,PEDDAPALLI,MANTHANI,VENKATAPOOR,2010035,Gaddalapally,28,3,1,31,0,1,21,6,5
2025,8,PEDDAPALLI,MANTHANI,VENKATAPOOR,2010092,Kansaipeta,13,0,0,13,0,0,12,1,0
2025,8,PEDDAPALLI,MANTHANI,VENKATAPOOR,2010160,Swarnapally,8,6,0,10,4,0,12,2,0
2025,8,JAYASHANKAR-BHUPALAPALLI,BHUPALPALLI,MOGULLAPALLE,2102087,Medarametla,18,1,0,18,1,0,18,1,0
2025,8,NIZAMABAD,ARMOOR,Mupkal,1801195,Vempally-2,39,3,2,43,1,0,30,13,1
2025,8,NIZAMABAD,ARMOOR,Mupkal,1801213,Renjarla-2,54,6,0,59,1,0,57,2,1
2025,8,SANGAREDDY,JOGIPET,Khadirabad,1703213,Devnoor - 1,23,2,0,23,2,0,21,4,0
2025,8,MEDAK,ALLADURG,Alladurg,1703127,RAMPUR-1,35,0,0,33,2,0,30,3,2
2025,8,MEDAK,ALLADURG,Alladurg,1703252,I B Thanda,16,4,0,17,3,0,16,4,0
2025,8,MEDAK,ALLADURG,Yellupet,1704306,Velpugonda-II,43,1,0,44,0,0,44,0,0
2025,8,NIZAMABAD,ARMOOR,Donkeshwar,1801038,Marmpally-1,41,4,1,45,0,1,32,13,1
2025,8,NIZAMABAD,ARMOOR,Donkeshwar,1801056,Annaram-1,25,16,2,39,4,0,17,24,2
2025,8,MAHABUBABAD ,DORNAKAL,Kuravi,2118192,Hamsalithanda,10,0,0,9,1,0,10,0,0
2025,8,HANMAKONDA,BHEEMADEVARA PALLY,Bheemaram,2106074,Komatipalli II,63,3,0,65,1,0,62,2,2
2025,8,HANMAKONDA,BHEEMADEVARA PALLY,Bheemaram,2106249,Madhuthanda,68,1,0,64,5,0,69,0,0
2025,8,HANMAKONDA,BHEEMADEVARA PALLY,Kamalapur,2004144,Pata Uppal-3,25,2,0,26,1,0,24,3,0
2025,8,HANMAKONDA,BHEEMADEVARA PALLY,Kamalapur,2004212,Kamalapur-vii,40,5,0,44,1,0,32,7,6
2025,8,MEDAK,ALLADURG,Alladurg,1703077,Alladurg - 2,30,2,0,31,1,0,27,2,3
2025,8,MEDAK,ALLADURG,Yellupet,1704199,Venkatapur - LT,40,2,0,40,2,0,40,2,0
2025,8,NALGONDA,NAKREKAL,Cherkupally,2311052,Koppolu -II,25,4,0,26,3,0,18,7,4
2025,8,JOGULAMBA-GADWAL,GADWAL(U),Revulaplly,1405236,GARLAPAD -II,13,12,3,27,0,1,4,3,21
2025,8,KHAMMAM,KALLUR,Penubally,2204142,Bhavannapalem,31,0,0,31,0,0,28,3,0
2025,8,MAHABUBNAGAR,DEVERAKADRA,Amisthapur,1407176,RAYAPALLY,45,2,0,46,1,0,43,4,0
2025,8,NALGONDA,ANUMULA,Haliya,2314153,Haliya-6 (Saibaba Colony),29,3,0,31,1,0,26,6,0
2025,8,YADADRI-BHUVANGIRI,ALAIR (R),Madhapoor,2301099,Pedda thada (D),24,2,0,24,2,0,26,0,0
2025,8,HYDERABAD,CHARMINAR,Yakutpura,1603069,Sadat nagar,89,3,0,91,1,0,70,17,5
2025,8,HYDERABAD,CHARMINAR,Bandlaguda,1603244,Noorie nagar,99,15,2,112,4,0,63,37,16
2025,8,SURYAPET,CHIVEMLA,Mothey,2317118,Bodabandlagudem,6,0,0,6,0,0,6,0,0
2025,8,KHAMMAM,KALLUR,Lankapally,2204210,GURVAIGUDEM,6,0,0,6,0,0,6,0,0
2025,8,KHAMMAM,KALLUR,Peruvancha,2204024,Peruvancha-3,31,3,0,33,1,0,27,7,0
2025,8,KHAMMAM,KALLUR,Lankapally,2204160,Lankapally-4,6,1,0,6,1,0,5,2,0
2025,8,MEDCHAL - MALKAJIGIRI,ALWAL,Alwal,1501014,Old Alwal (ward no-22),100,0,1,100,1,0,76,12,13
2025,8,JOGULAMBA-GADWAL,GADWAL(U),Kaloor_timmandoddy,1405218,PATHAPALEM-I,41,14,1,53,3,0,34,19,3
2025,8,KHAMMAM,KALLUR,Chandrupatla,2204035,Vennavally-1,15,1,1,16,1,0,15,1,1
2025,8,JANGAON,JANGAON,Bommakur,2101237,Kanneboina gudem-II,15,4,1,18,2,0,15,4,1
2025,8,RANGAREDDY,AMANGAL,Kadthal,1402146,Salapoor,27,9,2,34,4,0,30,6,2
2025,8,KAMAREDDY,MADNOOR,Bichkunda,1807150,Hasgu,51,6,3,56,4,0,44,14,2
2025,8,RANGAREDDY,IBRAHIMPATANAM,Medipally,1504118,Medipally-2,63,0,2,65,0,0,60,3,2
2025,8,RANGAREDDY,IBRAHIMPATANAM,Medipally,1504122,Tamaloniguda,57,2,1,60,0,0,57,2,1
2025,8,NALGONDA,DEVARAKONDA,DEVARAKONDA,2304012,Devarakonda-XII,72,6,1,75,4,0,69,9,1
2025,8,HANMAKONDA,HANAMKONDA (U),Padmakshi,2116130,Deendayal Nagar,88,6,1,93,2,0,76,18,1
2025,8,MAHABUBNAGAR,MAHABUBNAGAR (R),Kollur,1412368,Kothadepally,15,6,0,21,0,0,9,6,6
2025,8,RAJANNA-SIRICILLA,VEMULAWADA,Chandurthi,2016156,Chandurthi-3,66,8,0,73,1,0,61,13,0
2025,8,MULUGU,ETURUNAGARAM (T),THIMMAMPETA,2117100,Balannagudem - II,20,2,0,20,2,0,15,3,4
2025,8,MAHABUBNAGAR,MAHABUBNAGAR (R),nawabpet,1412317,Pallegadda,18,9,1,27,1,0,17,9,2
2025,8,MAHABUBNAGAR,MAHABUBNAGAR (R),nawabpet,1412334,Jangamaipally,51,3,1,55,0,0,26,15,14
2025,8,NALGONDA,DEVARAKONDA,KANDHUKUR,2304131,Thawklapur-II,14,4,1,15,4,0,15,3,1
2025,8,MAHABUBABAD ,GUDUR,Pegadapalli,2105217,Amruthanda,10,2,1,12,1,0,10,2,1
2025,8,HYDERABAD,GOLKONDA,Mallepally,1604062,Miskingsha Bagh,101,3,0,103,1,0,65,34,5
2025,8,NALGONDA,DEVARAKONDA,NERADAGOMMU,2304212,Kothapally,26,6,0,31,1,0,24,8,0
2025,8,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Kondamadugu,2302072,Kondamadugu-I,73,15,0,88,0,0,75,12,1
2025,8,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Kondamadugu,2302089,Gudur-II,58,6,1,61,3,1,61,4,0
2025,8,NALGONDA,DEVARAKONDA,YARRARAM,2304114,Khanapur,33,2,1,34,2,0,23,9,4
2025,8,HANMAKONDA,HANAMKONDA (U),Inavolu,2115028,Ontimamidipalli-1,60,3,1,62,2,0,61,3,0
2025,8,JAYASHANKAR-BHUPALAPALLI,BHUPALPALLI,jaggaiahpet,2113122,Jublinagar,26,2,0,28,0,0,23,2,3
2025,8,JAYASHANKAR-BHUPALAPALLI,BHUPALPALLI,jaggaiahpet,2113224,Gandhinagar,12,0,0,10,2,0,10,2,0
2025,8,KAMAREDDY,BANSWADA,Nasrullabad,1802019,Durki-1,89,19,2,106,4,0,76,29,5
2025,8,VIKARABAD,KODANGAL,Balampet,1409228,GUNDIPALLY,68,3,1,69,2,1,67,3,2
2025,8,SURYAPET,CHIVEMLA,Sirikonda,2317133,Sirikonda-II,6,0,0,6,0,0,4,2,0
2025,8,SURYAPET,CHIVEMLA,Sirikonda,2317150,Kudali,21,1,0,20,2,0,20,2,0
2025,8,VIKARABAD,KODANGAL,Balampet,1409177,Sevabanda Thanda,13,1,0,13,1,0,14,0,0
2025,8,KHAMMAM,KALLUR,Kalluru,2204004,Kallur-4,34,1,0,34,1,0,34,1,0
2025,8,MAHABUBNAGAR,DEVERAKADRA,Kothamolgara,1407156,PATHA MOLGARA,61,7,4,69,2,1,57,11,4
2025,8,KHAMMAM,KALLUR,Thallada,2204357,Vengannapeta-3,11,1,0,11,1,0,11,1,0
2025,8,NALGONDA,NAKREKAL,Shaligouraram,2311164,Gurajala -II,15,5,2,20,2,0,12,7,3
2025,8,VIKARABAD,KODANGAL,Bomraspet,1409075,BOMRASPET -1,30,6,1,36,1,0,25,10,2
2025,8,NALGONDA,ANUMULA,Rajavaram,2314138,Garkaneti thanda-1,16,4,2,20,1,1,12,6,4
2025,8,NALGONDA,ANUMULA,Rajavaram,2314155,Sunkishalathanda,27,4,3,33,1,0,19,13,2
2025,8,JANGAON,JANGAON,Lingalaghanpur,2107157,Kallem 3,41,0,0,40,0,1,41,0,0
2025,8,JANGAON,JANGAON,Lingalaghanpur,2107208,Chikkuloni Gudem,20,2,0,21,1,0,20,2,0
2025,8,HYDERABAD,CHARMINAR,Malakpet,1603156,Ambedkar nagar,91,0,1,90,1,1,91,1,0
2025,8,HYDERABAD,CHARMINAR,Malakpet,1603160,Durga nagar,145,19,1,164,1,0,105,49,11
2025,8,JAYASHANKAR-BHUPALAPALLI,BHUPALPALLI,CHELPUR,2111195,Veeraiahpalli (Kundaiahpalli),36,1,0,35,1,1,36,1,0
2025,8,HANMAKONDA,BHEEMADEVARA PALLY,Kothakonda,2001027,Kothakonda-1,50,8,2,58,2,0,46,12,2
2025,8,RAJANNA-SIRICILLA,SIRICILLA,Baddamyellareddynagar,2014031,AMBIKANAGAR,49,1,0,50,0,0,50,0,0
2025,8,NAGARKURNOOL,NAGARKURNOOL,Nagarkurnool,1417027,Avurasipally,54,2,1,53,4,0,56,0,1
2025,8,WARANGAL,WARDHANNAPETA,Enugallu,2115082,Chowtapalli-I,37,1,1,37,2,0,36,3,0
2025,8,WARANGAL,WARANGAL(U),Karimabad,2114139,Dasriwada,73,12,3,85,3,0,55,18,15
2025,8,WARANGAL,WARANGAL(U),Karimabad,2114146,Kamanipet -2,63,5,0,62,6,0,64,4,0
2025,8,NALGONDA,KONDAMALLEPALLY,Gurrampode,2303173,Laxmidevigudem,7,1,0,8,0,0,5,3,0
2025,8,KAMAREDDY,KAMAREDDY,RUKMINIKUN,1806177,Ashok Nagar Colony-2,216,2,1,213,5,1,217,0,2
2025,8,NALGONDA,KONDAMALLEPALLY,Gurrampode,2303187,Tenepalli,38,8,2,46,2,0,6,13,29
2025,8,KAMAREDDY,KAMAREDDY,RUKMINIKUN,1806184,Kakatiya Nagar-2,116,3,0,118,1,0,115,4,0
2025,8,RANGAREDDY,HAYATHNAGAR,Bagath singh nagar,1503188,Nandanavanam - II,140,5,1,145,0,1,105,22,19
2025,8,RANGAREDDY,HAYATHNAGAR,Koheda,1503031,Anajpur - II,103,3,0,101,4,1,102,3,1
2025,8,WARANGAL,WARDHANNAPETA,Annaram,2115075,Ravoor,25,1,1,26,1,0,19,4,4
2025,8,VIKARABAD,PARGI,Dadapur,1508218,Pinjaram pallugu Tanda ,29,1,0,29,1,0,29,1,0
2025,8,VIKARABAD,VIKARABAD,Pulmaddi,1511019,Narayanpur,66,0,1,67,0,0,65,1,1
2025,8,VIKARABAD,PARGI,Dadapur,1508075,Dirsampally - I,93,5,1,98,1,0,87,11,1
2025,8,VIKARABAD,VIKARABAD,Kerelly,1511112,Kerelly -I,59,1,0,59,1,0,50,10,0
2025,8,YADADRI-BHUVANGIRI,ALAIR (R),Alair,2301004,Aler-4,61,10,2,68,5,0,66,6,1
2025,8,MEDCHAL - MALKAJIGIRI,ALWAL,Kapra,1501110,Krishna Reddy Nagar,59,14,3,75,1,0,45,21,10
2025,8,SURYAPET,CHIVEMLA,Tallasingaram,2318184,Yedayalli,32,9,1,40,2,0,37,5,0
2025,8,VIKARABAD,KODANGAL,Dudyal,1409109,DUDUIYAL-I,28,2,0,27,3,0,30,0,0
2025,8,NALGONDA,KONDAMALLEPALLY,Palvai,2303195,Teratigudem,36,6,1,39,4,0,30,10,3
2025,8,NALGONDA,KONDAMALLEPALLY,Palvai,2303208,Kalvapally,27,1,0,27,1,0,17,4,7
2025,8,WARANGAL,WARDHANNAPETA,Enugallu,2115211,ENUGALLU,25,3,0,26,2,0,27,1,0
2025,8,WARANGAL,WARDHANNAPETA,Enugallu,2115245,MALYA THANDA,12,1,0,10,0,3,11,2,0
2025,8,WARANGAL,WARANGAL(U),Karimabad,2116045,Rangaleela Maidanam,98,0,0,95,3,0,97,0,1
2025,8,NALGONDA,KONDAMALLEPALLY,Gurrampode,2303178,Bollaram,25,3,0,28,0,0,21,7,0
2025,8,NALGONDA,KONDAMALLEPALLY,Gurrampode,2303225,Erredlagudem,6,3,2,10,1,0,6,1,4
2025,8,RANGAREDDY,HAYATHNAGAR,Bagath singh nagar,1503182,Pochammagadda - II,175,5,0,178,2,0,157,23,0
2025,8,RANGAREDDY,HAYATHNAGAR,Bagath singh nagar,1503186,Karmanghat - II,271,3,0,271,2,1,40,77,157
2025,8,MAHABUBNAGAR,MAHBUBNAGAR (U),Tirumala Devuni Gutta,1413002,Mothinagar      II,79,6,1,83,3,0,84,2,0
2025,8,RANGAREDDY,HAYATHNAGAR,Koheda,1503033,Majeedpur - II,34,4,6,41,3,0,11,25,8
2025,8,RANGAREDDY,HAYATHNAGAR,Koheda,1503216,Sainagar,60,3,1,63,1,0,34,19,11
2025,8,WARANGAL,WARDHANNAPETA,Annaram,2115262,EDULAGADDA THANDA,35,5,0,39,1,0,23,12,5
2025,8,VIKARABAD,PARGI,Dadapur,1508079,Kistapoor - II,36,1,0,37,0,0,34,3,0
2025,8,VIKARABAD,VIKARABAD,Pulmaddi,1511126,R C Pally,90,0,0,88,2,0,88,2,0
2025,8,WARANGAL,WARDHANNAPETA,Kapulakaparthi,2115132,Elugur Ragampet-III,18,2,0,19,1,0,19,1,0
2025,8,WARANGAL,WARANGAL(U),Shivanagar,2114089,Shiva Nagar,121,0,0,120,1,0,119,1,1
2025,8,WARANGAL,WARANGAL(U),Shivanagar,2116018,A/c Reddy Colony,65,9,1,73,2,0,66,5,4
2025,8,VIKARABAD,KODANGAL,Balampet,1409196,CHELLAPUR-II,55,9,1,65,0,0,23,18,24
2025,8,KHAMMAM,KALLUR,Kalluru,2204044,Pullaiah Banjar-1,40,2,0,41,1,0,41,1,0
2025,8,JANGAON,JANGAON,Nawabpet,2107187,Nelapogula 1,48,2,0,46,4,0,48,1,1
2025,8,JANGAON,JANGAON,Nawabpet,2107194,Kothapalli -1,31,2,0,31,2,0,26,7,0
2025,8,KHAMMAM,KALLUR,Thallada,2204358,Telagavaram -2,11,4,1,12,3,1,13,3,0
2025,8,VIKARABAD,KODANGAL,Bomraspet,1409089,Buranpur - 2,29,3,0,32,0,0,28,4,0
2025,8,VIKARABAD,KODANGAL,Bomraspet,1409096,SALIMDAPUR,29,4,0,31,2,0,25,8,0
2025,8,WANAPARTHY,ATMAKUR,Thipudampally,1403023,Arepally-3,23,3,1,27,0,0,22,5,0
2025,8,NALGONDA,ANUMULA,Rajavaram,2314319,Chekolamthanda,10,0,1,11,0,0,7,3,1
2025,8,JANGAON,JANGAON,Shameerpet,2107051,Yellamla 1,45,1,0,44,2,0,46,0,0
2025,8,JANGAON,JANGAON,Lingalaghanpur,2107158,Siripuram 1,19,3,0,21,0,1,20,2,0
2025,8,YADADRI-BHUVANGIRI,ALAIR (R),Alair,2301051,Kolanpaka-4,34,8,1,37,5,1,34,9,0
2025,8,YADADRI-BHUVANGIRI,ALAIR (R),Alair,2301008,Aler-8,70,11,3,72,8,4,76,7,1
2025,8,MEDCHAL - MALKAJIGIRI,ALWAL,Kapra,1501073,BJR Colony,108,25,1,128,6,0,113,18,3
2025,8,MEDCHAL - MALKAJIGIRI,ALWAL,Jawaharnagar,1507139,Shivajinagar,123,13,0,133,3,0,125,11,0
2025,8,WARANGAL,NARSAMPET,RUDRAGUDEM,2112257,Kondapur - I,31,2,0,32,1,0,32,1,0
2025,8,WARANGAL,NARSAMPET,RUDRAGUDEM,2112264,Banji Thanda,16,2,1,18,1,0,11,7,1
2025,8,JOGULAMBA-GADWAL,GADWAL(U),Revulaplly,1405221,NEELAHALLY-I,65,13,2,79,1,0,18,30,32
2025,8,JOGULAMBA-GADWAL,GADWAL(U),Revulaplly,1405226,NAGARDODDI,47,13,2,58,4,0,24,22,16
2025,8,JOGULAMBA-GADWAL,GADWAL(U),Revulaplly,1405228,GUDDAMDODDY-I,75,8,0,81,2,0,61,20,2
2025,8,KHAMMAM,KALLUR,Penubally,2204141,Lingagudem-2,27,0,1,27,1,0,27,1,0
2025,8,JOGULAMBA-GADWAL,GADWAL(U),Kaloor_timmandoddy,1405219,PATHAPALEM-II,45,26,4,72,2,1,41,27,7
